PRODUCT_SALES_ORDER_ID,SALES_ORDER_ID,PRODUCT_ID,SALES
68418739,6505154,9081,1065.0
68415709,6499891,2778,117.25
68443019,6508730,417,329.0
68303377,6489367,2778,116.5
68418676,6505146,142,162.6075
68422495,6505692,2778,115.5
68412839,6504238,7558,350.0
68374769,6499310,417,164.25
68386905,6500686,361,164.5
68404662,6503095,2778,577.5
68463040,6501262,974,102.25
68342277,6494720,583,209.0
68383367,6500302,583,209.0
68351645,6496142,361,162.855
68207288,6475476,6952,258.0
68205881,6475265,2438,384.0
68211539,6476121,361,168.0
68292303,6487746,583,418.0
68287845,6487175,1070,798.5
68288039,6487203,417,168.0
68314498,6490941,2778,116.5
68293931,6487956,9081,1267.25
68288141,6487220,361,168.0
68377095,6499555,583,418.0
68367222,6498432,6952,128.75
68382378,6493040,1070,200.0
68374461,6499273,415,437.684
68316170,6491159,2438,64.5
68401878,6502739,6952,130.0
68386481,6500644,9468,158.5
68391412,6501220,8120,510.0
68391581,6501244,7558,350.0
68348365,6495666,417,162.855
68406930,6503366,361,325.215
68383220,6500284,2778,115.5
68415520,6504651,168,58.5
68368414,6498588,2438,64.5
68404223,6503048,9468,156.5
68368945,6498655,361,164.5
68380398,6499957,9468,79.25
68415781,6504692,583,1045.0
68416321,6504789,9081,426.0
68426498,6506282,361,328.5
68424069,6505922,72,392.0
68344056,6494976,168,59.5
68427195,6506397,9289,328.25
68375295,6499364,1080,714.5
68406894,6503362,417,325.215
68434655,6507444,417,164.5
68416009,6504738,9081,213.0
68400458,6502556,7558,354.25
68380178,6493037,2438,7077.5
68282465,6486419,2778,117.25
68388905,6498565,2438,381.75
68383210,6500284,9468,78.25
68345793,6495250,361,164.5
68396677,6502001,583,209.0
68346905,6495428,2778,115.5
68421870,6503086,8120,103.5
68368946,6498655,142,164.5
68379594,6499861,3900,350.0
68345111,6495146,9081,1267.25
68429458,6506718,7558,354.25
68376907,6499505,2438,96.75
68414105,6504417,9468,78.25
68329616,6492981,974,400.0
68369561,6498732,2778,577.5
68393527,6501560,2778,1155.0
68367728,6498502,2778,115.5
68426745,6506322,9289,656.5
68430370,6506831,142,164.25
68370918,6498878,2778,577.5
68341850,6494659,583,209.0
68445660,6509137,974,200.0
68413822,6504375,9468,78.25
68401826,6502732,583,209.0
68416846,6504868,417,162.6075
68412610,6504207,583,209.0
68443739,6508845,9046,318.0
67957784,6440907,9468,234.0
68012277,6448746,1087,248.0
67955438,6440569,9468,154.0
67980388,6444268,2778,117.25
67947091,6439286,9081,492.5
67952778,6440177,583,214.5
67988544,6445391,3900,361.5
67989029,6445448,1080,595.0
68018593,6449684,583,216.25
67949963,6439756,583,215.5
67958767,6441029,9468,78.0
68018026,6448640,168,115.5
67971424,6442942,168,57.5
68021110,6450028,168,577.5
67959642,6441138,3900,363.0
67946347,6439163,1070,837.75
67951066,6439927,7558,697.0
67971118,6440011,1080,119.0
68018518,6449675,2778,116.75
67961921,6441498,1070,422.5
67954780,6440480,7558,348.5
67973884,6443314,583,214.75
67966321,6442131,72,387.5
67966767,6442192,9081,1169.0
67930536,6436864,361,166.32
67975954,6443646,583,215.75
67983445,6444674,9468,78.5
67976000,6443655,9468,785.0
68042362,6452892,168,115.0
67958866,6441048,1080,119.0
67914698,6434350,2778,350.25
67946286,6439154,2778,116.75
67949132,6439612,2438,31.5
68028201,6450994,583,216.25
68029708,6451193,1765,283.0
67958164,6440946,142,168.0
68042185,6452873,583,430.0
67981367,6442487,8120,101.0
67953859,6440341,2778,233.5
68042905,6452977,361,332.64
67986487,6445089,72,387.5
68042928,6452985,2438,380.75
67982173,6444517,142,336.0
68298054,6488550,361,168.0
68301811,6489138,9468,155.0
68247017,6481269,583,418.0
68248005,6481405,9468,235.5
68251949,6481931,6952,129.0
68270190,6484704,417,168.0
68266247,6484134,9081,159.75
68249966,6481676,1070,120.0
68244064,6480848,2438,225.75
68310170,6490333,2438,383.75
68276167,6485541,9081,213.0
68264122,6483835,583,209.0
68236931,6479771,9468,155.0
68327141,6492565,1087,121.5
68312568,6486193,8120,204.0
68313410,6490781,72,1155.75
68314111,6490891,9289,328.75
68267181,6484267,2778,116.5
68328582,6492839,2438,64.5
68243434,6480747,583,418.0
68318566,6491478,168,59.5
68322362,6491979,974,189.0
68331804,6493312,2778,115.5
68349655,6495835,9289,328.25
68349975,6495896,583,2090.0
68297819,6488506,2778,582.5
68370814,6498867,168,292.5
68313498,6490797,142,168.0
68247431,6481323,583,209.0
68311316,6490498,9468,157.0
68210387,6475948,2778,117.25
68267724,6484343,2778,586.25
68267721,6484343,9468,77.5
68332818,6493453,417,164.5
68333178,6493502,2438,383.75
68251200,6481830,2778,117.25
68242358,6480605,361,168.0
68318692,6491401,415,221.5
68322898,6492069,142,651.42
68288046,6487203,361,168.0
68319886,6491667,9081,213.0
68298333,6488597,361,336.0
68286334,6486971,974,100.0
68288490,6487263,974,100.0
68295821,6488257,361,168.0
68348261,6495650,2438,372.5
68294601,6488073,361,168.0
68240139,6480294,9046,159.0
68349316,6493974,2778,346.5
68319375,6491597,7558,354.25
68349781,6495855,583,209.0
68353214,6496381,72,386.75
68347052,6495444,583,418.0
68326260,6490407,9081,159.75
68325718,6492450,417,164.5
68283174,6486519,7558,708.5
68354042,6496503,415,218.842
68308287,6489727,142,168.0
68308565,6490100,2778,116.75
68322990,6492082,9468,155.0
68322931,6492073,2778,231.0
68324332,6487117,1070,80.0
68381219,6500051,1080,357.75
68295318,6488181,142,168.0
68340826,6494518,9468,77.5
68380445,6499963,583,209.0
68382458,6500203,142,658.0
68371954,6499002,1080,119.25
68335160,6493753,417,164.5
68336712,6493975,415,218.842
68339722,6494342,6952,643.75
68320032,6491686,3495,64.0
68343757,6494933,168,59.5
68353227,6496383,142,164.5
68292634,6487792,583,418.0
68269058,6484536,1087,122.75
68297115,6488402,2778,466.0
68347320,6495493,583,418.0
67955674,6440606,9468,385.0
67955186,6440531,9468,308.0
67956954,6440780,9468,770.0
68278433,6485844,1070,200.0
68352918,6496339,2438,381.75
68379025,6499780,583,209.0
68091254,6459403,3900,360.0
68081743,6458395,168,55.25
68087914,6459047,142,168.0
68152327,6467695,583,212.5
68089153,6459167,2778,234.0
68146654,6466808,583,212.5
68050879,6454102,9468,387.5
68146260,6466763,9046,318.0
68065585,6456219,415,223.782
68053944,6454484,583,215.75
68084923,6458736,9081,212.0
68153777,6467897,2438,195.0
68150849,6467431,8120,203.0
68049646,6453976,1080,119.0
68155015,6468070,1070,202.5
68126892,6453395,9468,78.5
68127104,6464116,9468,232.5
68122061,6462355,1080,119.0
68125492,6463869,168,110.5
68166089,6469655,2438,384.0
68168409,6470008,417,168.0
68126123,6463964,9046,159.0
68104438,6461014,583,850.0
68045935,6453424,361,168.0
68096259,6459953,415,226.5
68141986,6466177,168,55.25
68135994,6463435,9046,318.0
68131059,6464685,2778,117.25
68121905,6463309,2778,117.25
68167226,6469830,361,166.32
68121702,6463280,1070,84.5
68164785,6469333,361,166.32
68164992,6467577,7558,348.5
68170533,6470316,152,717.25
68174772,6470936,583,209.0
68121773,6463290,3575,221.0
68145407,6466645,1087,123.75
68112928,6462145,583,425.0
68146314,6466777,417,168.0
68114647,6462332,7558,345.0
68143429,6466386,8120,101.5
68143604,6466406,1087,121.75
68161943,6469023,583,212.5
67956591,6440728,7558,352.5
68100083,6458765,7558,354.25
68097567,6453395,2778,117.0
68126868,6463967,2438,65.0
68130038,6464539,974,94.5
68129207,6464417,1080,696.5
68068150,6456596,2778,585.0
68086850,6458938,583,212.5
68085947,6458831,583,212.5
68067416,6456490,9289,332.0
68117863,6462735,142,166.32
68113554,6462217,8120,1207.75
68118392,6462803,974,283.5
68072881,6457304,417,336.0
68119598,6462975,9468,155.0
68128246,6464287,1080,119.0
68063490,6455911,2438,750.5
68095566,6459769,2778,117.0
68129832,6464506,2438,375.25
68048102,6453767,417,168.0
68073616,6457405,168,165.75
68082946,6458521,417,166.32
68086336,6458878,2778,235.0
68017510,6449522,2778,237.5
68119142,6462781,9468,77.5
68080485,6458259,417,168.0
68070443,6456940,2438,384.75
68132741,6464925,2438,1876.25
68133314,6465024,9468,232.5
68017137,6449472,1087,120.75
68087266,6458973,2438,384.75
68124423,6463709,72,393.25
68097443,6460106,9468,155.0
68058252,6455136,2438,761.5
68077103,6457868,7558,348.5
68121833,6463298,3575,679.75
68074336,6454261,9468,157.0
68071899,6457163,2438,97.5
68132457,6464877,361,332.64
68052181,6454248,168,57.5
68055263,6454654,168,115.0
68093272,6459631,1080,357.0
68045359,6453339,9468,77.5
68064074,6456001,583,425.0
68048058,6453756,7558,710.5
68063570,6455923,142,840.0
68133576,6465067,2438,384.75
68097873,6460162,2438,384.75
68133950,6465108,583,212.5
68069558,6456816,8120,406.0
68139337,6465814,1765,135.25
68096556,6459999,9468,232.5
68139082,6465800,1080,237.5
68097952,6460169,2778,117.0
68103757,6460909,583,212.5
68141809,6457257,9081,212.0
68070687,6456983,1087,122.5
68082498,6457376,2778,117.0
68066909,6456406,7558,353.75
68070680,6456982,417,168.0
68112049,6462034,583,212.5
68052620,6454301,9468,77.5
68088275,6459084,2438,125.0
68053388,6454402,9081,1260.0
68094829,6456586,2438,384.75
68095700,6459899,1080,119.0
68053704,6454442,1087,123.75
68126311,6463991,2778,117.0
68140920,6466038,2778,234.0
68050071,6454031,9468,77.5
68141875,6466161,415,226.5
68125602,6463885,9468,77.5
67988398,6445372,142,168.0
67895881,6431727,2778,237.0
67944610,6438902,361,336.0
67904633,6432990,152,175.75
67988777,6445419,3900,361.5
67990303,6445606,974,95.75
67992921,6446010,1087,250.0
67998535,6446814,361,166.32
67998683,6446834,3900,361.5
67942294,6438582,2438,192.0
67918141,6434902,583,430.0
67995183,6446337,361,168.0
67995749,6446419,2778,117.25
67994113,6446177,415,227.0
68073136,6457343,9468,77.5
68070683,6456982,142,168.0
67940752,6438363,1087,121.0
68000076,6447035,6952,259.0
67970741,6442818,142,336.0
67979116,6444113,417,168.0
68083859,6458620,583,212.5
67995236,6446346,9289,338.25
68091027,6459376,583,212.5
68084752,6458717,1080,357.0
68084247,6458658,2438,93.75
68032718,6451530,8120,101.5
68091893,6455113,2438,97.5
68086543,6457613,9468,155.0
68009708,6448351,8120,101.0
68086243,6458867,2438,384.75
68104584,6461034,3575,226.5
68106577,6461298,2778,702.0
68105071,6460554,168,55.25
68104449,6461015,974,300.0
67893290,6431385,2438,400.0
67918079,6434888,583,215.0
67918261,6434927,3900,367.0
67917576,6433053,142,336.0
67919171,6435069,3900,363.0
68012104,6445609,417,840.0
67960520,6441274,9468,770.0
67950937,6439908,1080,119.0
67964249,6441826,361,168.0
68029960,6451231,1080,119.0
68035569,6451959,417,168.0
68027719,6450933,415,226.5
68040663,6452646,1087,123.75
67993054,6446039,3575,222.0
68045855,6453412,2438,1114.5
68047633,6453689,168,57.5
68049744,6453989,2438,7430.0
68206709,6475400,168,120.0
68206400,6475343,1080,119.25
68160798,6468862,361,336.0
68178386,6471434,1087,122.5
68208184,6475611,583,2090.0
68208275,6475624,2438,768.0
68215013,6476674,6952,129.0
68163621,6469299,583,209.0
68215133,6476688,2778,234.5
68166687,6469752,1087,612.5
68209485,6475809,2438,768.0
68218712,6477221,1087,124.25
68211827,6476170,7558,354.25
68212097,6476215,2438,193.5
68175681,6471047,142,166.32
68185126,6472342,9468,232.5
68218859,6477246,2438,384.0
68185964,6472450,2438,384.0
68126582,6464037,9468,78.5
68212976,6476353,7558,357.5
68213296,6475175,9046,159.0
68153620,6467872,9468,78.5
68154896,6468058,7558,354.25
68182488,6471984,2778,234.5
68199406,6474473,9289,331.5
68153871,6467914,3900,370.25
68150409,6467418,2438,162.5
68176094,6471107,2438,374.75
68151515,6467582,9468,77.5
68214554,6476606,6952,129.0
68190430,6453681,1080,119.25
68161840,6469006,2438,1154.25
68213299,6475800,2438,374.75
68152017,6467573,1080,119.0
68185167,6472349,2778,117.25
68235816,6479621,1087,122.75
68163989,6469356,974,100.0
68138726,6465764,361,168.0
68232901,6479228,9081,53.25
68232174,6479112,2438,96.75
68246818,6481241,168,115.0
68180574,6471737,415,226.25
68216533,6476891,2438,384.0
68159528,6468677,2438,384.75
68175790,6471062,9468,155.0
68170544,6470317,583,209.0
68161764,6468997,2778,585.0
68189643,6472970,9081,319.5
68221073,6477577,9468,232.5
68146532,6466803,9081,327.0
68155801,6468171,9468,232.5
68170382,6467554,2778,117.5
68168287,6469992,3900,361.25
68170897,6470365,9046,477.0
68223501,6477909,9046,159.0
68171640,6470497,7558,354.25
68148923,6467218,7558,345.0
68149806,6467347,142,504.0
68235538,6479587,974,100.0
68172629,6470631,361,166.32
68235943,6479601,168,287.5
68224301,6478023,2778,231.5
68240664,6480365,1070,80.0
68244804,6480950,361,166.32
68245463,6477912,2778,115.75
68208705,6475691,2438,3747.5
68186093,6472470,361,166.32
68160341,6468794,583,212.5
68115441,6462413,974,189.0
68181046,6471801,583,1045.0
68189185,6472910,9468,232.5
68217895,6477105,9468,235.5
68215530,6476751,1087,124.25
68163110,6469208,417,166.32
68148908,6467214,974,567.0
68239353,6480173,583,209.0
67925337,6436075,9081,487.5
67849383,6424873,3575,225.75
67866291,6427364,152,175.75
67928207,6436506,7558,351.5
67860346,6426545,2778,117.25
67903144,6432749,2438,385.75
67889132,6430789,9289,676.5
67845273,6424315,2778,117.5
67807156,6418874,8120,103.5
67820566,6420810,415,453.5
67872858,6428385,361,336.0
67864822,6427166,9081,585.0
68054862,6454610,583,215.75
68054507,6454571,9289,332.75
68000816,6447122,2778,235.0
68056208,6454819,168,115.0
68035690,6451981,3575,221.0
67981698,6444445,974,100.0
68008389,6448133,9468,392.5
68008490,6442224,1087,124.0
67998352,6446799,9468,157.0
68063522,6455917,583,212.5
68008426,6448138,2778,237.5
68023074,6450314,2438,761.5
68026935,6450814,7558,348.5
67974625,6443427,9081,2347.5
68003326,6447453,974,500.0
68013073,6448870,1070,211.25
68016242,6449333,583,216.25
67990823,6445696,6952,259.0
67948109,6439443,2438,64.0
68016979,6449451,583,215.75
68025888,6450688,9081,315.0
68036992,6452170,6952,258.5
68030265,6451270,142,168.0
68017753,6449553,168,577.5
68037979,6452283,1070,607.5
68042685,6452502,9046,3180.0
68012366,6448763,361,336.0
68004330,6447591,361,168.0
68020691,6449975,1070,211.25
68040975,6452692,2438,380.75
68000111,6447038,9289,338.25
67996501,6446514,6952,259.0
68016414,6449364,9468,157.0
68036809,6452147,415,223.782
68002844,6447396,2778,233.5
68037478,6452224,417,168.0
67998133,6446766,9081,297.0
68026543,6450748,2438,32.0
68009341,6448292,2778,1167.5
68040015,6452561,2438,743.0
68001250,6447180,6952,259.0
68004240,6447555,1080,119.0
68021318,6450055,168,57.75
68083705,6458606,2438,384.75
68021430,6450068,583,215.75
67897986,6432003,415,227.0
67855463,6425782,3495,160.0
67876754,6428977,415,226.75
67876752,6428977,417,168.0
67897132,6431893,1070,79.5
67879286,6429356,417,168.0
67941310,6438440,1080,712.25
67937978,6437972,415,453.0
67827654,6421827,2778,350.25
68433906,6507330,9468,156.5
68443269,6508771,2778,231.0
68419041,6505201,168,58.5
67560545,6383573,417,174.75
67560798,6383600,7558,688.0
67565103,6384176,7558,352.25
67567541,6384512,417,175.0
67571433,6385055,2438,381.0
67573721,6385382,2778,114.25
67588304,6387515,361,175.0
68422388,6505684,72,386.75
68421570,6505575,361,164.5
67559822,6383469,583,423.5
67563140,6383922,2438,381.0
67563197,6383929,361,174.75
67561281,6383676,9046,318.0
67565960,6384281,142,174.75
67566000,6384288,2438,434.25
67566072,6384299,7558,720.0
67566451,6384352,7558,344.0
67566981,6384435,1070,235.5
67568792,6384680,142,175.0
67569408,6384763,2438,337.5
67570680,6384959,9081,197.0
67570591,6384943,168,115.0
67571387,6385050,974,254.5
67572160,6385171,7558,352.25
67573865,6385398,9081,1173.75
67571813,6385109,1070,776.75
67574693,6385531,583,633.0
67574804,6385541,583,211.0
67579129,6386178,152,340.0
67580225,6386338,142,175.0
67587427,6385060,2438,101.25
67585610,6387129,2778,226.5
67589004,6387359,7558,344.0
67589102,6387621,8120,103.5
67574380,6383468,9046,477.0
67573746,6385387,2778,114.25
67581352,6383817,8120,207.0
67582526,6386682,8120,100.0
67585925,6387183,168,57.5
68113974,6462265,168,55.25
68115172,6462007,583,212.5
68115611,6462433,1070,42.25
68116121,6462496,142,168.0
68078205,6457982,7558,697.0
68116526,6462552,168,1096.25
68075569,6457661,583,212.5
68061770,6455679,415,226.5
67590716,6387874,2778,226.5
67590814,6386737,7558,1413.0
67590865,6387892,2778,114.25
67591433,6387973,9468,74.5
67593037,6388203,583,422.0
67591006,6387908,2778,571.25
67596028,6388655,361,350.0
67598246,6388880,9468,223.5
67598630,6389031,9468,372.5
67574913,6385555,9468,223.5
67599928,6389178,2778,236.0
67601244,6389404,7558,362.5
67602381,6389549,415,449.0
67603602,6389735,9046,159.0
67599514,6389165,2438,135.0
67606957,6390285,152,326.5
67607193,6390320,152,326.5
67607950,6390451,2778,236.0
67608693,6390543,9468,74.5
67609757,6390701,2778,228.5
67609953,6390733,1087,120.75
67610277,6390783,2438,32.5
67613118,6391248,583,211.25
67613134,6391251,2438,202.5
67613896,6391365,3900,367.0
67614906,6391514,168,115.0
67615317,6391566,3900,743.5
67615984,6391650,2438,769.5
67571317,6385036,2778,226.5
67612730,6391186,974,192.0
67616394,6391711,8120,600.0
67617096,6390988,2438,225.75
67617109,6391814,1080,236.5
67617252,6391841,417,171.0
67559500,6383413,9468,223.5
67561235,6383668,1070,392.5
67559868,6383475,2778,113.25
67618626,6392044,9289,338.5
67619133,6392110,583,211.25
67600718,6389331,2438,67.5
67560968,6383630,9081,2347.5
67559750,6383456,9046,954.0
67625275,6393012,361,174.25
67628352,6393514,2438,4998.5
67632394,6394178,2438,384.5
67634042,6394435,2778,476.0
67635094,6394611,2778,238.0
67635190,6394621,417,171.0
67636382,6394800,2778,585.0
67637013,6394645,2438,65.0
67564822,6384137,9468,223.5
67640410,6390283,3900,367.0
67640844,6387684,415,228.0
67643082,6395819,2778,121.75
67603890,6389770,583,211.25
67644918,6396097,415,230.5
67645409,6396173,415,230.5
67645772,6390346,2438,97.5
67646100,6395071,152,326.5
67649070,6396746,168,57.5
67651020,6397036,2778,447.0
68143478,6466391,1087,243.5
68087907,6459047,168,110.5
68138917,6465452,9468,77.5
68097140,6457425,974,200.0
68153475,6467852,2438,384.75
68153824,6467906,9468,77.5
68157367,6468399,168,221.0
68110235,6461810,2778,234.0
68167227,6469830,142,166.32
68167607,6469884,583,209.0
68073467,6457388,1080,119.0
68043642,6453087,9046,795.0
68159608,6468691,415,226.5
68144678,6466285,583,212.5
68138041,6465680,2438,195.0
68166154,6469664,1087,122.5
68145699,6466686,583,212.5
68164117,6469368,142,168.0
68107409,6461410,2778,233.5
68121746,6463289,7558,354.25
68170642,6470331,8120,101.25
68153061,6467801,9468,77.5
68124904,6463780,417,168.0
68167036,6469812,1765,141.5
68167334,6469236,9046,795.0
68166424,6469706,1765,130.5
68156009,6468203,9289,332.0
68144685,6466286,361,168.0
68146315,6466777,361,168.0
68117375,6462675,142,168.0
67957999,6440936,8120,101.0
68258064,6482886,974,1164.25
68201864,6474782,9468,155.0
68254998,6482393,417,168.0
68223277,6477879,417,168.0
68232570,6479169,2438,64.5
68230227,6478888,168,57.5
68252530,6482024,2778,115.75
68231492,6479041,2778,116.0
68179469,6471569,168,60.0
68193969,6473634,1765,142.0
68200778,6474648,361,332.64
68191511,6473232,6952,643.75
68220436,6477480,168,60.0
68222115,6477717,9081,426.0
68194483,6473721,583,209.0
68191939,6473301,415,226.25
68251634,6481883,583,627.0
68251632,6481883,9468,232.5
68257442,6482789,583,418.0
68254357,6482280,9468,232.5
68219541,6477352,583,209.0
68220795,6477535,415,226.75
68263946,6473725,3575,220.5
68206035,6475291,583,418.0
68233721,6479337,9289,331.0
68224007,6477981,9046,477.0
68224038,6477985,6952,130.25
68257663,6482830,9289,330.0
68210518,6475968,9081,213.0
68221535,6477639,9046,318.0
68192044,6473321,2778,117.25
68256294,6482617,583,836.0
68210396,6475950,583,627.0
68283729,6486588,1087,248.5
68293154,6487862,168,276.25
68260000,6483208,9046,159.0
68253427,6482149,142,168.0
68217172,6476993,583,209.0
68276875,6485623,417,168.0
68256636,6482666,168,57.5
68302015,6489163,2778,233.5
68302630,6489255,1070,40.0
68004505,6447609,2778,117.25
68006423,6447855,583,216.0
68372097,6499020,168,292.5
68365549,6498202,8120,102.0
68307514,6488055,974,1134.0
68242680,6480653,583,209.0
68305374,6489649,2778,350.25
68376937,6499539,8120,103.5
68286421,6486984,1070,400.0
68312996,6490730,2438,749.0
68377561,6499606,974,94.5
68317296,6491317,1080,119.25
68368408,6498587,417,162.855
68382396,6500195,583,418.0
68375160,6499352,142,164.5
68362678,6497794,2438,129.0
68375718,6499372,974,200.0
68402404,6502809,1080,357.75
68385948,6500592,583,418.0
68386444,6500640,9081,159.75
68343612,6494915,1070,798.5
68385480,6500536,2438,381.75
68404032,6503028,9468,78.25
68389070,6500918,2778,231.0
68340131,6494431,361,162.855
68394062,6501408,1080,119.25
68396262,6501949,1070,40.0
68373684,6499199,142,164.5
68385560,6496774,168,58.5
68441316,6501240,7558,1062.75
68347201,6495471,9081,1273.0
68388090,6500808,974,94.5
68327525,6492689,9081,213.0
68349600,6495831,583,418.0
68436892,6507771,974,100.0
68444468,6508965,583,418.0
68376384,6499478,2438,64.5
68439547,6508163,3900,350.0
68350639,6495999,361,164.25
68425237,6506101,9081,266.25
68355185,6496692,2778,231.0
68390198,6501050,168,58.5
68347580,6495534,8120,102.0
68442659,6508678,3900,700.0
68403757,6502988,417,164.5
68428349,6506562,583,209.0
68355114,6496679,583,209.0
68391458,6501226,72,392.0
68357662,6497066,2438,193.5
68418307,6505091,2438,129.0
68413339,6504304,142,162.855
68442779,6508692,2778,231.0
68391767,6501283,583,2508.0
68436262,6507677,9289,656.5
68254216,6482267,2778,116.0
68214731,6476634,9468,235.5
68227808,6478531,168,57.5
68264654,6483918,2778,234.5
68272697,6481544,142,168.0
68199058,6474432,142,168.0
68267757,6484346,583,418.0
68212286,6476248,415,452.5
68218135,6477140,9468,232.5
68230564,6478932,9046,318.0
68285129,6486798,1080,119.25
68289555,6487396,583,209.0
68250780,6481763,9468,157.0
68260395,6483273,9046,318.0
68295416,6488193,72,406.5
68246747,6481229,415,226.25
68038477,6452341,583,431.5
68357136,6496987,583,418.0
68284357,6486675,1087,248.5
68296110,6488295,1080,119.25
68357483,6497041,2438,381.75
68322896,6492069,417,651.42
68285549,6486860,974,100.0
68280907,6486155,9289,660.0
68361628,6497645,583,209.0
68336594,6493961,8120,103.5
68384121,6500391,142,164.25
68401617,6502711,2778,577.5
68356303,6496860,2438,381.75
68342131,6494695,72,773.5
68372345,6499050,583,418.0
68370511,6498829,2438,381.75
68390060,6501028,9081,106.5
68390296,6498447,9081,532.5
68380983,6500019,8120,204.0
68406003,6503254,583,418.0
68327034,6492616,2778,115.5
68329817,6493003,974,100.0
68383704,6500337,361,329.0
68398771,6502311,9468,156.5
68423210,6505799,1765,426.0
68374017,6499235,583,209.0
68374203,6499247,974,400.0
68389331,6500947,9081,53.25
68413263,6503458,417,657.0
68324349,6492275,1087,243.0
68443180,6508755,2438,763.5
68443234,6508763,361,162.6075
68436585,6507724,417,164.5
68389253,6500942,142,164.5
68443503,6508806,583,209.0
68396165,6501936,2778,115.5
68390055,6501027,2438,372.5
68426412,6506268,9081,213.0
68409374,6503705,2778,115.5
68427354,6506413,9468,158.5
68422141,6505649,7558,351.5
68416476,6504809,583,209.0
68407962,6503503,361,329.0
68419507,6505278,72,392.0
68362157,6497716,2438,93.0
68391337,6501209,583,418.0
68404731,6503101,974,189.0
68422067,6505637,974,100.0
68434266,6507385,8120,102.0
68440930,6508397,9289,328.25
68358348,6497171,2778,231.0
68380910,6498681,142,164.5
68394502,6501703,583,209.0
68399530,6502428,2438,381.75
68352024,6496198,168,119.0
68388087,6500808,3575,216.5
68414523,6504487,583,418.0
68436146,6501767,583,418.0
68414787,6504529,142,164.5
68342171,6494704,1080,357.75
68418400,6505017,2438,381.75
68418502,6503309,9081,319.5
68345764,6495213,2778,231.0
68437327,6507518,2778,115.5
68439298,6508117,583,627.0
68385765,6500573,2438,93.0
68426964,6506358,2778,231.0
68414296,6504451,72,769.0
68330345,6493079,2438,383.75
68417654,6504707,8120,207.0
68431160,6506944,1765,698.5
68414130,6504419,417,328.5
68401907,6502743,2438,95.25
68341884,6494661,2778,231.0
68415264,6504609,415,221.5
68224383,6478039,7558,345.0
68226400,6478330,9046,318.0
68366844,6498382,9081,1267.25
68401881,6502739,2438,381.0
68393163,6501503,9081,106.5
68399686,6502453,2778,577.5
68300606,6488945,2778,467.0
68373826,6499215,9081,319.5
68417521,6503655,2438,7635.0
68425823,6506178,361,164.5
68377600,6499621,9081,6336.25
68406826,6501542,583,209.0
68366443,6498308,7558,354.25
68438576,6508013,415,221.5
68392384,6501374,1765,710.5
68435887,6507620,583,209.0
68089273,6459179,417,168.0
68046709,6453535,2438,380.75
68096789,6460039,142,336.0
68070952,6457024,583,212.5
68117273,6462660,583,212.5
68089986,6459253,2438,384.75
68114377,6462304,168,110.5
68063424,6455900,1087,123.75
68124234,6463681,583,212.5
68062716,6455803,7558,345.0
68079535,6458137,7558,708.5
68057036,6454955,9468,155.0
68085995,6458838,6952,258.0
68107604,6461445,168,552.5
68127150,6464123,583,425.0
68084108,6458646,9468,232.5
68092740,6459576,1087,121.75
68098694,6460251,417,336.0
68060596,6455508,9081,6301.25
68136900,6465519,2438,64.0
68117862,6462735,361,166.32
68077248,6457884,2778,117.5
68129655,6464480,72,393.25
68075000,6457583,1765,141.5
68071141,6456130,974,300.0
68084110,6458646,583,425.0
68046909,6453571,1080,119.0
68136484,6465458,1087,123.75
68094334,6459745,8120,104.0
68081566,6458371,583,212.5
68078922,6454177,974,189.0
68084838,6458725,168,55.25
68096596,6460005,142,166.32
68027249,6450859,2438,126.0
68067580,6456516,9468,235.5
68055112,6454654,72,388.5
68053385,6454400,142,168.0
68048493,6453812,2778,233.5
68058346,6455153,168,57.5
68090204,6459268,9468,232.5
68099248,6459682,361,168.0
68096878,6460050,6952,129.0
68133803,6465090,2778,117.25
68029430,6451003,361,168.0
68067422,6456491,8120,101.5
68016952,6449445,2778,351.75
68135755,6465354,2778,117.5
68099604,6460350,2438,195.0
68056167,6454812,1087,249.5
68051287,6454139,1080,238.0
68056332,6454839,9468,155.0
68051897,6454218,2778,234.5
68097960,6460170,1765,283.0
68090179,6459274,974,472.5
68129709,6464491,1080,119.0
68063562,6455923,417,840.0
68045474,6453354,9468,310.0
68075237,6457616,361,166.32
68074138,6457479,2778,117.0
68144470,6466526,415,453.0
67916662,6434642,9468,76.0
67919934,6435172,1070,118.5
67980135,6433010,2778,117.25
67865443,6427243,142,168.0
67914712,6434352,583,214.0
67988590,6445396,583,216.0
67986920,6445152,72,388.0
67889751,6430865,417,336.0
67938946,6438066,417,168.0
67912137,6434006,9081,97.5
67997327,6446646,152,169.25
67990269,6445602,72,387.5
67992034,6445804,72,387.5
67992826,6445999,1087,125.0
67932398,6437144,1070,79.0
67994210,6446192,1765,283.0
67909966,6433730,361,166.32
67994816,6446289,1070,126.75
67999249,6446913,7558,354.75
67999275,6446914,72,388.0
67994253,6446198,9468,235.5
67937688,6437932,974,472.5
67877941,6429151,6952,131.5
67877935,6429151,2778,237.0
67943117,6438707,9081,147.75
67851193,6425101,2438,167.5
67947171,6439302,9081,5868.75
67866187,6427352,1080,119.0
67866103,6427337,9468,148.5
67871882,6428228,415,224.75
67872687,6428352,142,166.32
67948049,6439434,583,431.0
67985105,6444901,9468,155.0
68002312,6447322,583,215.75
